text,label
siz utanma duygus sıfır kelv,negatif
siz tek bir amaç var millet dolandırır,negatif
tefecilik yapma başlay tam sizlik bir meslek,negatif
şirket merkez ç mi kadar dandik bir firma başka bir türlü olamaz,negatif
kargo bil zaman getiremiyor val saygı egiliyor,negatif
kargo kaybet demek tebrik bir kargo bil dogru düzgü getiremiyor,negatif
internet baglattırmak istedi firma teşrif eder baglayacak,negatif
intert hızlanma istedi firma ar ister hızlandırıcak,negatif
internet hızlanma istemiş bakal y ne ters yapıcak,negatif
bir şe düzgü yaptıgı olma,negatif
bir istegi var müşter hizmet baglanabilmek,negatif
müşter hizmet baglanmak haya baglanmak zor,negatif
müşter hizmet bir gün ulaşabilir on bura gelme kadar zor oldugu söyleyece,negatif
y ekstra bir şey çıkarıp p kalıf uydur tebrik,negatif
bakal gelecek ay ekstra ba çıkarıcak,negatif
gelecek ay y ba süpriz yapıcak belli oluyor,negatif
düme bir numar,negatif
iş a dolandırmak ol,negatif
kolpaçino dolandırıyor,negatif
güzel senaryo kur tebrik,negatif
dolandırıcılık senaryo senaris bilmek ister,negatif
cidi tebrik kadar muntaza bir şekil ö dolandırılmamış,negatif
turkcell kampyal tarif istedik y fatura gör bayıl,negatif
turkcel fatura korku filmi açar açıyor,negatif
turkcel faturas gel ev bir soguk rüzgar esme başlıyor,negatif
turkcel faturas geldigi saç bir tel beyazlıyor,negatif
turkcel dedi geçel dedik biz geçir,negatif
yolsuzluk senaryo başka bir yer görmedi,negatif
dolandırıcılık usta el öptürür,negatif
şube gidip sır beklemek ar hop ol,negatif
ca sıkıldıgı şube gidip sır bekliyor,negatif
ye yıl banka sıra girice herhal,negatif
şube say faz herhal işlem saatte a çözülüyor,negatif
gün ger aranır sevda siz,negatif
müşter memnuniyet mi gün arar ne,negatif
banka görünümlü mafya,negatif
siz bir firma mobil aplikasyo olur,negatif
siz firma akl mobil çalışa aplikasyo çıkarmak nere gel,negatif
şube an bap gün farksız,negatif
şube teyze düzenli gün düzenleme başladı beklemek sıkınıp,negatif
beklemek sıkınıp teyze ke ara gün yapma başladı,negatif
bayra yol kalabalık siz şube kadar kalabalık oluyor,negatif
turkcel hayali alt yap sorun çöz kurtulal,negatif
turkcel y alt yapı kaynaklana sor var t şaşırmadı,negatif
alt yap hayaller durma çöküyor,negatif
alt yap bitmeye sorun var,negatif
siz bir firma bö alt yap beklenir gün bir sor,negatif
rekla akl gel siz sinir olmamak el degil,negatif
ko sınırsız dedi kulla al para cep,negatif
olmaya internet sat ba,negatif
suç ben siz gibi güve,negatif
y y bir proble,negatif
y y bir dert,negatif
turkcel i pahal be,negatif
turkcel iyi degmez,negatif
turkcel ulaşmas kolay müşter hizmet on beş dakik bekliyor,negatif
ben saygısızlıgı başka bir yer görmemiş göz aç,negatif
saye göz açıl ar dikkatli oluca,negatif
be ayak uyutabilecegi mi sa,negatif
cep baz istasyon dolaş telefo a çeker,negatif
hal telefo çekmiyor,negatif
interne baglanamıyor,negatif
kargo zaman gelmiyor,negatif
kargo kayıp oluyor,negatif
gele fatura bak,negatif
kesile ekstra ücret bak,negatif
eski kal,negatif
şube hal sır bekliyor,negatif
şşube bir tane veznedar var,negatif
müşter hizmet ulaşamıyor,negatif
alt yap sor bir türlü çözülmüyor,negatif
alt yap sor bir bitmedi,negatif
gele fatur kol,negatif
mille geçirir derdi,negatif
saye şehr göbegi telefo çekmiyor,negatif
saye şehr merkez interne baglanamıyor,negatif
saye şehr merkez googu zor giriyor,negatif
saye oy oynayabiliyor video izliyebiliyor siz teşekkür eder,negatif
teknoloj çagı internet kesiliyor,negatif
teknoloj çagı interne zor baglanıyor,negatif
siz çağ atlanmadı herhal eski geliyor gip,negatif
şebek sor bitmiyor,negatif
bagla sor bitmedi,negatif
sor den ak heme gelir,negatif
proble den akl direk gelicek,negatif
bir sor olucak or siz çıkacagı şüpheleniyor,negatif
tez dolandırıcılık sanat üzer mi,negatif
kandırmak kelime vücut bul hali,negatif
ba kampanya sıral yalan degil,negatif
siz agz doğru söz çıkar,negatif
aln ker mi yazıyor siz as güvenme,negatif
siz tekrar kadar salak degil,negatif
siz tekrar iş yapar salagı tek,negatif
kampanya sıralama gerekir kolpa sıralıyor,negatif
kadar faz kolpa sıka bir firma ben ö görmedi,negatif
at yala tekrar inanır,negatif
uydur yalan elbet bulunur inana zate,negatif
dur yer fiyat artıra firma turkcell denir,negatif
kargo zate bir mng zaman tesl edemez,negatif
fiyat artırma sebep be ena mi gör,negatif
siz firma silip at,negatif
suç şebeke dahil olas gel i iş,negatif
ina şaşırmadı gele fatur karşı,negatif
bö bir şirkette bö bir fatur gönderme bek teşekkür,negatif
internet baglayıp sonra mazaret uydurmak ne,negatif
ney kafas alt yap sor bi bitmedi,negatif
ülke der biter siz alt yap der bitmez,negatif
teknik ekip gel be yar istiyor şaşırmadı,negatif
teknip ekip ba danışıyor çalışan bak firma an,negatif
söz verip tutmadı ina şaşırmadı,negatif
ekstra gör ina şaşırmadı,negatif
kargo gelmeme ina şaşırmadı,negatif
mng y verdigi söz durmadı,negatif
verdigi söz tutmamak hop var herhal,negatif
turkcel verdigi söz bir bir yer getirmiyor şaşırmadı,negatif
insan kazıklamak zevk alıyor gip,negatif
insan kazık toplan yapıyors,negatif
internet hızlandırma gerekir yavaşlatma istememiş,negatif
kargo sipariş etme ö sağlıklı,negatif
gele fatura ödemek böbregi tek satma gerekiyor,negatif
gele fatura ödemek kırk tak atma laz,negatif
şe düzgü yapsa p karşılaşmaz,negatif
fatura ay anlaşma faz geliyor enay ben p ödeyecek kadar,negatif
turkcel iş halletmek ena bekleme mi gerekiyor,negatif
turkcel bir sorun halledebiliyor zate hayat çözemeyecegi sor olmaz,negatif
turkcel bir tane çalışa var diger yatıyor arka taraf,negatif
kargo bir haf gelmiyor anl ker mi yazıyor be kadar bekliyor,negatif
kendi güvenmiyor söyley başka firma çalışal,negatif
ev hayva siz sam,negatif
sokak hayvan bil siz mas,negatif
telefo faturas borcu ödüyor yok ev kira belli degil,negatif
kargo tesl ettigi firma kendi hayrı yok,negatif
fatur borç ödüyor tefeci mi borç ödüyor belli degil,negatif
kullandıgı operatör bak aldıgı değer bak,negatif
kadar par ödüyor aldıgı karşılık mu,negatif
turkcel derdi anlatıyor yardımcı olmuyor aldıgı deger bak,negatif
turkcel gör kadar par kadar saygı demek,negatif
kargo tesl almak yalvarma gerekiyor siz,negatif
internet hız y yer sürünüyor,negatif
turknet sağ ol internet hız y şaşırtmadı,negatif
turknet sagladıgı hizme bak tam bir ibret tablos,negatif
turkne geç bir internet kadar yavaş olabilecegi fark var,negatif
turkne geç diger firma kadar i oldugu fark var,negatif
turknet saye bir şey fark var,negatif
paket aşmadık gele fatur boy aş,negatif
bak sefer ney vergi kes şaşırmıyor bir şey buluyor,negatif
adam gör muamel yapıyor şaşırtmıyor,negatif
fatura yükseltiriz millet kazık düşünüp duruyor,negatif
iş güç millet kazık ol,negatif
bir yer bir bulup y kazıklama başarıyor tebrik,negatif
siz iş kılıf uydura görmedi,negatif
siz gibi yüz şuan cep delik,negatif
internet hıphızlı olmas gerekiyor yıla yer sürünüyor,negatif
y karş şov yapma başladı,negatif
şov yapma kesip ba gerçek anlat siz gerçek yüz bi görel,negatif
i operatör rekla yapacagı alt yap sorun bi çöz,negatif
ne ev yokmu em mi geldigi yalancı,negatif
ora bura ayrı oynuyor hep,negatif
kargo şirket yok sinir etme şirket mi,negatif
kargo uzay geliyor kadar uz sür,negatif
kargo oldugu bakmak ister siz teknoloj,negatif
gelir kargo gelmez,negatif
bir sigar yakar otobüs gelir kargo gelmez,negatif
kargo gelmeye otobüs zama ihtiyaç ol zaman gelmez,negatif
kargo getirme bek çocugu emekleme çöz,negatif
kargo gele kadar sorun çöz kargo hal gelmedi,negatif
kargo gelicek görücez gün,negatif
zate zama zaman getir kargo,negatif
kargo zaman gelse kurba keser zate,negatif
kargo zaman gelse şükür namaz kı,negatif
bir kere zaman gelse kurba keser,negatif
zaman getirmeyerek be bir şaşırtmadı,negatif
ar yaptık şaşırmıyor alış,negatif
siz kazık yemek be şaşılcak bir olmuyor,negatif
fatur normal gel diyor çocuk kandırıyor,negatif
aln ena mi yazıyor be suçluyor,negatif
ba or bak saf gör kadar faz fatur gönder,negatif
fatur fatur degil yıllık ev gider topla,negatif
ke operatör şirket kur siz i olur,negatif
çalışan konuşuyor sor çözdük yok,negatif
fatura ek paket tanımlayarak i yap siz bö kazıklama beklenir,negatif
a kazıklay zate ama hizmet e demey,negatif
hizmet nam bir düşünmey zate,negatif
a yan gelip yatma bilir,negatif
mal mal yat or hiçbir iş halletmey,negatif
pi kuyrugu banka,negatif
al üs googu giricek o iç et,negatif
teşekkür eder saglamış oldugu yetersiz destek yüz,negatif
ver oldugu emek karşılıgı interne baglanamayarak alıyor teşekkür,negatif
sak marka i yer getirir ugraşmay,negatif
ama sak i olur düşünmey,negatif
marka misyon baglı kalıp hiçbir şekil yardımcı olmak uzak kalıyor,negatif
yardımcı oldugu kiş illa paras olmas gerekiyor,negatif
par yok yar yok kafa insan,negatif
baglanma sorun halledi haya baglanal,negatif
baglı oldugu deger hayra kal a kazıklamak,negatif
duygusal siz,negatif
siz duygusal,negatif
önceligi par söyley karş in olmadıgı anlayal,negatif
hatt siz taşıma ö hayat gayet normaldi siz sonra ol,negatif
kargo bek agaç ol,negatif
kargo bek kök sal,negatif
müşter hizmet konuşmak istemiş bir duvar degil,negatif
banka para talip gip,negatif
i kargo şirket rekla yapacagı kargo zaman tesl edi,negatif
iyis rekla yapacagı güzel iş yap i,negatif
reklam izley gülüyor siz,negatif
reklam yalan din gülüyor siz,negatif
kart aidat kredi borcu ilk taksit gel,negatif
kart aidat degil taksit ilk borcu,negatif
p kart aidat demek şahit gerek,negatif
kart aidat i kazanıyors ne bö,negatif
kart aidat tefeceligi yasal hali ol,negatif
be on olma yapar bö bir pes val,negatif
ke ö ol zate siz suç yok,negatif
tabi ca siz bö olma,negatif
ona k al olmaya ikiz mi,negatif
insan dolandırma dünya tek,negatif
hırsızlagı başlamak istese siz örnek alır,negatif
hırsız olma ö siz taraf i tecrüp sahip olur,negatif
siz çalış dolandırıcılk üzer master yapar,negatif
iş çakal ol,negatif
şerefsizlik yol yüremek istese siz ayak iz takip eder,negatif
otur blog yazıyor turkcel geçmemek on bahane,negatif
turkcel dışar hoş boş,negatif
turkcel gider var boş,negatif
se operatör saglayıcıs olmaz sadeç dert saglayıç olur,negatif
turkcel mi süpriz yapıcak y fatura üç hanel gel,negatif
turkcel fatura döviz kur hızlı degişiyor,negatif
turkcel bir atraksiyo yaşattırıyor ba,negatif
turkcel yüz kalpte gidice gele fatura bak,negatif
turkcel piyasa tek se kötüs yok,negatif
turkcel se yıla bulunmaz piyasa,negatif
turkcel bi ısır bir bırakmıyor,negatif
kudu köpek gip ısır bırakmıyor,negatif
istanbul telefo çekmiyor şaşır siz,negatif
siz beklenir telefo bil çekmiyor,negatif
turknet internet alaska geliyor yavaş,negatif
yavaşlıgı bakılır googu zor,negatif
turknet alt yapıs mısırlı zaman kalma,negatif
turknet alt yapıs sümerli zaman kalma,negatif
turknet internet internet demek bir şahit gerek,negatif
turknet sen internet iş atılcagı pas bögrek iş girse i,negatif
turknet piyas yok i kasmay,negatif
turknet alt yapıs olamaz ol bö olmaz,negatif
siz alt yap kiralık bir yavaşlık,negatif
internet gelme bekliyor biz dalga geçiyor,negatif
süpriz so mi hüsra olur,negatif
ekip sanır gelir kahve batak atal dedi gecik,negatif
ekip sanır gelir kahve okey atal dedi gecik,negatif
ekip arkadaş laylaylo yapma seviyor herhal gelmek bilmedi,negatif
kurul ekip bek agaç ol,negatif
kurul ekip gelme bek kök sal,negatif
kurul ekip gelme bek gençligi ya,negatif
turkcelli ol ertes gün hastanelik ol,negatif
bul heme kandır tabi,negatif
bul saf insan or bur kazıklay tabi,negatif
bul saf insan or bur dolandır tabi,negatif
turkcel geç kalp hastalıgı yan ek olarak gel,negatif
turkcel geç sinir hastalıgı yan ek olarak gel,negatif
turkcelli sinir hastas demek,negatif
kargo rıza bekliyor gelmes,negatif
kargo dil gelip be götür deme mi bekliyor,negatif
kargo siz be gö abi deme mi bekliyor,negatif
kargo gele kadar gele ür saye sogudu,negatif
ev bulamadık yalan duymamak kap ön bekliyor,negatif
ev ön kargo bura pankart as y bulamaz,negatif
kadar salak el adres bulur zorlanıyor,negatif
tesl etme beceremeye şirket olarak gurur duy,negatif
internet baglayamadıgı kendi gurur duy,negatif
internet kadar yavaş oldugu kendi gurur duy,negatif
yaptıgı beddua boş gidiyor anlamıyor,negatif
beddua yer bulmadı hal,negatif
kargo kayıp e şirket bek,negatif
kargo zaman tesl edemeye şirket bek,negatif
kargo kayıp e bir kargo şirket bravo,negatif
siz ödül vermeli dal başarıs şirket,negatif
turkcel sahip oldugu alt yap kadar kalites hizmet vermes güldürüyor,negatif
turknet sahip oldugu alt yap kadar kalites hizmet vermes güldürüyor,negatif
mng nin sahip oldugu filo kadar kalites hizmet vermes güldürüyor,negatif
mng nin kargo firmas oldugu hatırlay gülüyor,negatif
reklam firma bak bir şuan iş yaptıgı firma bak,negatif
üs servis internet hız hayra kal turknet,negatif
kargo verme ö düşünüyor sağla bir kafa siz tercih etmemiş olma gerekir,negatif
akıllı olsa siz tercih etmez,negatif
siz köt g bil tercih etme,negatif
yokluk bil gitmes turkcell,negatif
yokluk bil gitmes mng kargo,negatif
ke gidip al i siz getircegi yok,negatif
turkcel ba yaşattık aç bir film çıkar,negatif
turkcel yaşattıgı geril ye bir korku filmi çıkartılır,negatif
dolandırma senaryo hayra kal,negatif
sus agz y göz internet baglanma bekliyor,negatif
sus agz y göz kargo gelme bekliyor,negatif
sus agz y göz fatura gelme bekliyor,negatif
bir dahaki ay bakal bi süpriz karşılaşıcaz,negatif
kargo zaman tesl etmek kadar aciz,negatif
internet hızlandırmamak el gele yapıyor,negatif
intert hızlandırmamak el gele ardı koymuyor,negatif
telefo fatura artırmak el gele yapıyor,negatif
telefo fatura artırmak el gele ardı koymuyor,negatif
siz fatura artırma çalışa başka bir firma görmedi tebrik,negatif
göz bir düş bir zor topar,negatif
saatte sonra dese boş be boş,negatif
boş bir şirket,negatif
reklam vaatler rüya zor görürüyor,negatif
reklam vaatler rüya görür,negatif
reklam vaat göre ol,negatif
reklamlarki firma,negatif
vaat edile hizmet ferrar aldıgı hizmet tofaş,negatif
vaat edile hizmet a rüya görür,negatif
beş kavanoz bal sa ada fark yok,negatif
uç mal satma çalışa adam fark yok,negatif
baglanmaya internet yap,negatif
kargo şirket kur,negatif
kargo gelmeyel kadar zama olduki zama sipariş verdigi unuttur,negatif
müşter hizmet mi konuş dangalagı bir mi konuş belli degil,negatif
müşter hizmet çalışan mi,negatif
iyik var turkcel yok küfür edip rahatlıyamaz,negatif
iyik var turknet yok küfür edip rahatlıyamaz,negatif
iyik var mng kargo yok küfür edip rahatlıyamaz,negatif
iyik var gelmeye kargo yok küfür edip rahatlıyamaz,negatif
uluslararas dolandırıcılık şirket sahip tebrik,negatif
hizmet sınır yok demiş hizmet göre ol,negatif
uç internet yagnis yenmez der haklı,negatif
turkcelde zate operatör çekmemes beklenir,negatif
turkcell saye k ba ulaşamaz çekmiyor,negatif
turknet devir hız ba faz gelir,negatif
turknet internet hız insa kalpte götürür,negatif
turkcel çek güç insa agız açık bırakır,negatif
yagmur yagı internet kesil turknet saye şaşırmıyor,negatif
internet hız doğa güneş bil etkileniyor,negatif
internet hız ba güneş bil etkileniyor,negatif
turknet oldugu düşündügü güçlü alt yapı oluyor,negatif
turknet olmaya alt yapı gelemeye internet yap,negatif
köt bir hizmet anlaşıy ye bir döne giriş yap,negatif
köt bir hizmet anlaşıy çağ kapatıp çağ aç,negatif
köt hizmet nirvana yer alıyor,negatif
baglanmaya internet dey akl belire ilk firma siz,negatif
siz bö dandik hizmet anlayış oldugu tahm ediyor,negatif
kargo geç getirme dünya birincis olmal,negatif
tesl etme beceremeye dünya tek şirket olabilir,negatif
teslimat gerçekleştiremeye firma olarak tarih ad kazıdı,negatif
ev bulamadık yalan yiyecek kadar saf mı sanıyor,negatif
siz par verecegi sokagı atar i,negatif
siz internet bagla insa sinir hastas eder,negatif
siz alt yap sor çözül kurba kesice,negatif
alt yap sorun çek be saye,negatif
müşter hizmet baglanmak kadar zorki baglan in al bul seviniyor,negatif
rekla verme biliyor icraa gel tık yok,negatif
baglanmaya internet yap tebrik eder,negatif
olmaya internet ba sat helal ol,negatif
siz sinsi in piyasa,negatif
interne baglan çocuk seviniyor saye,negatif
